Record ID,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Aircraft Type,Aircraft Make,Aircraft Model,Aircraft Mass,Engine Make,Engine Model,Engines,Engine Type,Engine1 Position,Engine2 Position,Engine3 Position,Engine4 Position,Airport ID,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,Fatalities,Injuries,Aircraft Damage,Radome Strike,Radome Damage,Windshield Strike,Windshield Damage,Nose Strike,Nose Damage,Engine1 Strike,Engine1 Damage,Engine2 Strike,Engine2 Damage,Engine3 Strike,Engine3 Damage,Engine4 Strike,Engine4 Damage,Engine Ingested,Propeller Strike,Propeller Damage,Wing or Rotor Strike,Wing or Rotor Damage,Fuselage Strike,Fuselage Damage,Landing Gear Strike,Landing Gear Damage,Tail Strike,Tail Damage,Lights Strike,Lights Damage,Other Strike,Other Damage
122404,1990,3,11,AAL,AMERICAN AIRLINES,DC-10-30,A,583,25,4,22,7,3,D,1,6,1,,ZZZZ,UNKNOWN,,,,,,,,,,O2205,MOURNING DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,1990,3,13,MIL,MILITARY,A-10A,A,345,,3,22,,2,D,,,,,KMYR,MYRTLE BEACH INTL,SC,ASO,,APPROACH,DUSK,,200,138,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2148,1990,3,14,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,,TAKEOFF RUN,DAY,,0,150,0,ZT002,WESTERN MEADOWLARK,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101577,1990,3,14,PVT,PRIVATELY OWNED,HOMEBUILT,,998,1,1,13,1,,,,,,,KSBP,SAN LUIS COUNTY REGIONAL ARPT,CA,AWP,N,APPROACH,DAY,NONE,200,92,,K1002,TURKEY VULTURE,1,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2149,1990,3,18,MIL,MILITARY,VC-9C,A,,,,,,,,,,,,KABE,LEHIGH VALLEY INTL,PA,AEA,,TAKEOFF RUN,DAY,,0,135,0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102449,1990,3,18,ANA,ALL NIPPON AIRWAYS,B-747,A,148,96,5,,,4,D,1,1,1,1,KIAD,WASHINGTON DULLES INTL ARPT,DC,AEA,,CLIMB,DAY,NONE,800,,,NE1,GULL,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122095,1990,3,18,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KABQ,ALBUQUERQUE INTL SUNPORT,NM,ASW,,CLIMB,,,,,,H4105,DOUBLE-CRESTED CORMORANT,1,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,1990,3,20,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KSPS,SHEPPARD AFB/WICHITA FALLS MUNI ARPT,TX,ASW,Y,APPROACH,NIGHT,,1800,300,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129753,1990,3,20,HAL,HAWAIIAN AIR,DC-9,A,583,90,4,34,10,2,D,5,5,,,PHLI,LIHUE ARPT,HI,AWP,,LANDING ROLL,,,0,,0,R2004,SHORT-EARED OWL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2151,1990,3,21,MIL,MILITARY,EC135,B,148,,2,,,2,F,6,6,,,PHTO,HILO INTL ARPT,HI,AWP,,TAKEOFF RUN,DAY,,0,135,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2150,1990,3,21,MIL,MILITARY,KC-10A,A,148,,4,22,7,3,D,,,,,KGSO,PIEDMONT TRIAD INTL,NC,ASO,,APPROACH,NIGHT,,1500,150,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,1990,3,22,MIL,MILITARY,T-37B,,,,,,,,,,,,,KLBB,LUBBOCK PRESTON SMITH INTL ARPT,TX,ASW,,TAKEOFF RUN,DAY,,0,100,0,Z5,"THRASHERS, MOCKINGBIRDS, CATBIRDS",1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101556,1990,3,22,LOF,TRANS STATES AIRLINES,SA227 AC METRO III,A,915,7,2,19,4,2,C,4,4,,,KSTL,LAMBERT-ST LOUIS INTL,MO,ACE,N,CLIMB,DAY,NONE,200,160,,YL001,EUROPEAN STARLING,2-10,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2261,1990,3,22,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KIWA,PHOENIX-MESA GATEWAY,AZ,AWP,,CLIMB,DUSK,,400,250,,K5105,MERLIN,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
102317,1990,3,22,UNK,UNKNOWN,BE-200 KING,A,123,22,2,31,4,2,C,4,4,,,KSWF,STEWART INTL AIRPORT,NY,AEA,Y,APPROACH,DUSK,NONE,100,120,,NE1,GULL,1,NONE,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121668,1990,3,25,UAL,UNITED AIRLINES,DC-8-70,A,583,38,4,10,1,4,D,1,1,1,4,KSAN,SAN DIEGO INTL,CA,AWP,,LANDING ROLL,,,0,,0,NE120,WESTERN GULL,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128222,1990,3,26,BUS,BUSINESS,BELL-206,B,128,4,1,1,1,1,F,6,,,,ZZZZ,UNKNOWN,,,,EN ROUTE,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,1990,3,27,MIL,MILITARY,C-130E,A,561,,,,,,,,,,,KIAG,NIAGARA FALLS INTL,NY,AEA,,CLIMB,DAY,,50,115,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129754,1990,3,30,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,O2211,SPOTTED DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104084,1990,3,31,UNK,UNKNOWN,EXPERIMENTAL,,998,3,1,13,10,,,,,,,KSBA,SANTA BARBARA MUNICIPAL,CA,AWP,Y,CLIMB,DAY,NONE,15,70,,K1002,TURKEY VULTURE,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129570,1990,3,31,PVT,PRIVATELY OWNED,PA-J3,A,729,3,1,13,34,1,A,7,,,,PVT,PRIVATE AIR STRIP,CA,AWP,,LANDING ROLL,,,0,,0,1G12,MULE DEER,1,OTHER,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
117729,1990,4,1,COM,COMAIR AIRLINES,SAAB-340,A,778,5,3,22,22,2,C,4,4,,,ZZZZ,UNKNOWN,,,,EN ROUTE,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129755,1990,4,3,HAL,HAWAIIAN AIR,DC-9,A,583,90,4,34,10,2,D,5,5,,,PHLI,LIHUE ARPT,HI,AWP,,LANDING ROLL,,,0,,0,O2212,ZEBRA DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129756,1990,4,3,HAL,HAWAIIAN AIR,DC-9,A,583,90,4,34,10,2,D,5,5,,,PHLI,LIHUE ARPT,HI,AWP,,LANDING ROLL,,,0,,0,O2211,SPOTTED DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2264,1990,4,4,MIL,MILITARY,A-10A,A,345,,3,22,,2,D,,,,,KAEX,ALEXANDRIA INTL,LA,ASW,,APPROACH,DAY,,1800,220,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103124,1990,4,5,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KIAD,WASHINGTON DULLES INTL ARPT,DC,AEA,N,TAKEOFF RUN,DAY,NONE,0,150,0,NE1,GULL,1,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,1990,4,5,MIL,MILITARY,KC-135E,A,148,,,,,,,,,,,KTYS,MC GHEE TYSON ARPT,TN,ASO,,LANDING ROLL,DAY,,0,135,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111931,1990,4,7,USA,1US AIRWAYS,B-737-400,A,148,32,4,10,1,2,D,1,1,,,KLGA,LA GUARDIA ARPT,NY,AEA,,TAKEOFF RUN,DAY,,0,,0,J2204,CANADA GOOSE,2-10,ABORTED TAKEOFF,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126171,1990,4,7,BUS,BUSINESS,C-172,A,226,7,1,7,10,1,A,7,,,,ZZZZ,UNKNOWN,,,,EN ROUTE,NIGHT,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
127423,1990,4,8,USCG,US COAST GUARD,AEROS SA365,B,31,14,2,7,52,2,F,6,,,,ZZZZ,UNKNOWN,,,,,DAY,,,,,NE1,GULL,1,PRECAUTIONARY LANDING,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101188,1990,4,9,CTL,CENTRAL AIR SOUTHWEST,RKWL SHRIKE,A,765,8,2,7,31,2,A,4,4,,,KMKC,CHARLES B WHEELER DOWNTOWN ARPT,MO,ACE,N,APPROACH,NIGHT,FOG,50,100,,UNKBS,UNKNOWN SMALL BIRD,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129757,1990,4,9,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,O2211,SPOTTED DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120488,1990,4,9,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,1C2101,RED BAT,1,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100621,1990,4,10,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KDAL,DALLAS LOVE FIELD ARPT,TX,ASW,N,APPROACH,NIGHT,NONE,2000,160,,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,1990,4,11,MIL,MILITARY,T-38A,A,,,,,,,,,,,,KSPS,SHEPPARD AFB/WICHITA FALLS MUNI ARPT,TX,ASW,Y,APPROACH,DAY,,0,0,,I1301,CATTLE EGRET,1,,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,1990,4,12,MIL,MILITARY,B-52H,A,148,,,,,,,,,,,KSAW,SAWYER INTL,MI,AGL,,CLIMB,DAY,,400,180,,I1,"HERONS, EGRETS, BITTERNS",2-10,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123735,1990,4,13,EAL,EASTERN AIRLINE,B-757-200,A,148,26,4,37,,2,D,1,1,,,KMIA,MIAMI INTL,FL,ASO,,,,,,,,NE1,GULL,1,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126198,1990,4,13,COA,CONTINENTAL AIRLINES,B-737-100,A,148,12,4,34,10,2,D,1,1,,,KEWR,NEWARK LIBERTY INTL ARPT,NJ,AEA,,CLIMB,,,,,,NE1,GULL,2-10,PRECAUTIONARY LANDING,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112910,1990,4,13,UNKC,UNKNOWN COMMERCIAL,B-757-200,A,148,26,4,34,40,2,D,1,1,,,KDCA,RONALD REAGAN WASHINGTON NATIONAL ARPT,DC,AEA,,APPROACH,,,,,,K2001,OSPREY,1,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129758,1990,4,14,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,O2212,ZEBRA DOVE,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129759,1990,4,14,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,G2303,TOWNSEND'S SHEARWATER,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129619,1990,4,14,BUS,BUSINESS,BE-1900,A,123,27,3,31,4,2,C,4,4,,,KLGA,LA GUARDIA ARPT,NY,AEA,,LANDING ROLL,,,0,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102170,1990,4,15,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KSTL,LAMBERT-ST LOUIS INTL,MO,ACE,N,APPROACH,DAY,NONE,900,140,,ZT1,BLACKBIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104124,1990,4,17,AAL,AMERICAN AIRLINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,MMPR,PUERTO VALLARTA,,FGN,N,APPROACH,DAY,NONE,100,135,,K1001,BLACK VULTURE,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111679,1990,4,17,BUS,BUSINESS,RKWLTRBO 690,A,765,11,2,19,4,2,C,4,4,,,KSBM,SHEBOYGAN COUNTY MEMORIAL ARPT,WI,AGL,,APPROACH,DUSK,NONE,,,0,1G11,WHITE-TAILED DEER,,OTHER,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
112909,1990,4,17,BAW,BRITISH AIRWAYS,B-747,A,148,96,5,37,37,4,D,1,1,1,1,KPAE,SNOHOMISH CO (PAINE FIELD),WA,ANM,,LANDING ROLL,,,0,,0,J2204,CANADA GOOSE,1,NONE,,,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,1990,4,18,MIL,MILITARY,WC-130H,A,561,,,,,,,,,,,KBFM,MOBILE DOWNTOWN ARPT,AL,ASO,,CLIMB,DAY,,100,130,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,1990,4,18,MIL,MILITARY,C-130E,A,561,,,,,,,,,,,KIAG,NIAGARA FALLS INTL,NY,AEA,,APPROACH,NIGHT,,200,111,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122654,1990,4,18,AAL,AMERICAN AIRLINES,B-767-300,A,148,97,4,22,7,2,D,1,1,,,LFPO,ORLY,,FGN,N,CLIMB,DAY,NONE,50,160,,O2111,ROCK PIGEON,11-100,PRECAUTIONARY LANDING,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100620,1990,4,19,AAL,AMERICAN AIRLINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,ASW,Y,APPROACH,DAY,NONE,3000,235,,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101504,1990,4,20,DHL,ASTAR AIR CARGO,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KSFO,SAN FRANCISCO INTL ARPT,CA,AWP,N,LANDING ROLL,DAWN,NONE,0,120,0,N,SHOREBIRD,2-10,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102767,1990,4,20,UNK,UNKNOWN,BE-58  BARON,A,123,12,2,13,,2,A,4,4,,,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,ASO,N,APPROACH,DAY,NONE,60,105,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123194,1990,4,20,SWA,SOUTHWEST AIRLINES,B-737-300,A,148,24,4,10,1,2,D,1,1,,,ZZZZ,UNKNOWN,,,,,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101503,1990,4,20,JIA,PSA AIRLINES,BA-31 JETSTR,A,168,3,2,19,4,2,C,4,4,,,KERI,ERIE INTL ARPT-TOM RIDGE FIELD,PA,AEA,N,TAKEOFF RUN,DAY,NONE,0,100,0,NE1,GULL,2-10,ABORTED TAKEOFF,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
101601,1990,4,21,BUS,BUSINESS,BE-200 KING,A,123,22,2,31,4,2,C,4,4,,,KHGR,HAGERSTOWN REGNL ARPT-RICHARD A HENSON FIELD,MD,AEA,N,LANDING ROLL,NIGHT,NONE,0,80,0,NE1,GULL,1,NONE,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2269,1990,4,22,MIL,MILITARY,F-4D,A,,,,,,,,,,,,KIAG,NIAGARA FALLS INTL,NY,AEA,,APPROACH,DAY,,600,150,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110826,1990,4,22,PVT,PRIVATELY OWNED,LAKE LA4-200,A,547,1,1,7,19,1,A,2,,,,KFCM,FLYING CLOUD ARPT,MN,AGL,,APPROACH,DUSK,NONE,,,0,1G11,WHITE-TAILED DEER,1,OTHER,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
129618,1990,4,23,USA,1US AIRWAYS,B-737,A,148,95,4,,,2,D,1,1,,,KLGA,LA GUARDIA ARPT,NY,AEA,,LANDING ROLL,DAY,,0,,0,UNKB,UNKNOWN BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129760,1990,4,23,UNK,UNKNOWN,UNKNOWN,,,,,,,,,,,,,PHLI,LIHUE ARPT,HI,AWP,,,,,,,0,ZY1,MUNIAS,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101739,1990,4,23,BRG,BERING AIR,PA-31 NAVAJO,A,729,25,2,7,31,2,A,4,4,,,PAOM,NOME ARPT,AK,AAL,N,CLIMB,DAY,NONE,90,115,,ZX202,SNOW BUNTING,2-10,PRECAUTIONARY LANDING,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102350,1990,4,23,UAL,UNITED AIRLINES,B-767-200,A,148,29,4,34,13,2,D,1,1,,,KJFK,JOHN F KENNEDY INTL,NY,AEA,,APPROACH,DUSK,NONE,1200,,,NE1,GULL,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5781,1990,4,23,MIL,MILITARY,C-141B,A,561,,,,,,,,,,,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,Y,TAKEOFF RUN,NIGHT,,1500,160,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
128228,1990,4,24,SVA,SAUDI ARABIAN AIRLINES,B-747-300,A,148,25,5,37,,4,D,1,1,1,1,KJFK,JOHN F KENNEDY INTL,NY,AEA,,,,,,,,NE101,HERRING GULL,2-10,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,1990,4,24,MIL,MILITARY,C-141B,A,561,,,,,,,,,,,KCHS,CHARLESTON AFB/INTL ARPT,SC,ASO,Y,APPROACH,DAY,,2000,200,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,1990,4,24,MIL,MILITARY,C-130H,A,561,,,,,,,,,,,KCRW,YEAGER ARPT,WV,AEA,,APPROACH,NIGHT,,600,130,,UNKBM,UNKNOWN MEDIUM BIRD,2-10,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120609,1990,4,26,COM,COMAIR AIRLINES,SAAB-340,A,778,5,3,22,22,2,C,4,4,,,ZZZZ,UNKNOWN,,,,,,,,,,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101382,1990,4,26,BUS,BUSINESS,C-150,A,226,5,1,13,1,1,A,7,,,,KRAP,RAPID CITY REGIONAL,SD,AGL,N,TAKEOFF RUN,DAY,NONE,0,,0,ZT002,WESTERN MEADOWLARK,1,ABORTED TAKEOFF,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
129605,1990,4,26,MES,MESABA AIRLINES,SA227 AC METRO III,A,915,7,2,19,4,2,C,4,4,,,KBRD,BRAINERD LAKES REGIONAL ARPT,MN,AGL,,LANDING ROLL,NIGHT,,0,,0,1G11,WHITE-TAILED DEER,2-10,OTHER,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102265,1990,4,26,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KELP,EL PASO INTL ARPT,TX,ASW,N,TAKEOFF RUN,DAY,NONE,0,90,0,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,1990,4,26,MIL,MILITARY,C-21A,A,,,,,,,,,,,,KVPS,EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT,FL,ASO,Y,TAKEOFF RUN,NIGHT,,1500,140,0,UNKBM,UNKNOWN MEDIUM BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
100867,1990,4,26,BUS,BUSINESS,MU2,A,627,1,2,19,4,2,C,4,4,,,KABR,ABERDEEN REGIONAL AR,SD,AGL,Y,CLIMB,DAY,RAIN,25,110,,NE1,GULL,11-100,PRECAUTIONARY LANDING,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
101989,1990,4,27,AAL,AMERICAN AIRLINES,B-727,A,148,94,4,34,10,3,D,5,6,5,,KORD,CHICAGO O'HARE INTL ARPT,IL,AGL,,APPROACH,NIGHT,,2700,,7,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
100658,1990,4,27,USA,1US AIRWAYS,B-737-300,A,148,24,4,10,1,2,D,1,1,,,KLAX,LOS ANGELES INTL,CA,AWP,N,CLIMB,DAY,NONE,3000,230,,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101230,1990,4,28,AAL,AMERICAN AIRLINES,B-727-200,A,148,11,4,34,10,3,D,5,6,5,,KSAN,SAN DIEGO INTL,CA,AWP,N,APPROACH,DAY,NONE,20,140,,NE1,GULL,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101028,1990,4,28,AAL,AMERICAN AIRLINES,B-727-100,A,148,10,4,34,10,3,D,5,6,5,,MMGL,"GUADALAJARA, MEXICO",,FGN,N,APPROACH,NIGHT,NONE,5000,200,,UNKBS,UNKNOWN SMALL BIRD,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
