Record ID,Incident Year,Incident Month,Incident Day,Operator,Aircraft ,Engines,Engine Type,Airport,State,FAA Region,Warning Issued,Flight Phase,Visibility,Precipitation,Height,Height Bands,Speed,Speed Bands,Species Name,Species Quantity,Flight Impact,Aircraft Damage,Engine Ingested
1520,1992,11,3,Military,KC-135E,0,NA,Bangor Intl,ME,ANE,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,150,Medium Speed,Snow Bunting,2-10,NONE,No,No
1519,1992,11,3,Military,KC-10A,3,D,Raleigh-Durham Intl,NC,ASO,Unknown,APPROACH,NIGHT,NONE,2400,High Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
112563,1992,11,3,1Us Airways,FOKKER F28 MK 1000,2,D,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,Yes,APPROACH,NIGHT,NONE,4000,High Altitude,250,High Speed,Unknown Medium Bird,1,NONE,No,No
114434,1992,11,3,Gp Express Airlines,BE-99,2,C,Chadron Municipal Arpt,NE,ACE,Unknown,TAKEOFF RUN,DAY,FOG,0,On Ground,0,Stationary,White-Tailed Deer,1,ABORTED TAKEOFF,Yes,No
101706,1992,11,3,Allegheny Airlines,SHORTS 360,2,C,Atlantic City Intl,NJ,AEA,Yes,LANDING ROLL,DAY,RAIN,0,On Ground,0,Stationary,Snow Bunting,1,NONE,No,No
1521,1992,11,3,Military,B-52G,0,NA,Castle Arpt,CA,AWP,Unknown,APPROACH,NIGHT,NONE,200,Low Altitude,130,Medium Speed,Unknown Medium Bird,1,NONE,No,No
102990,1992,11,3,1Us Airways,B-737-300,2,D,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,Yes,APPROACH,NIGHT,NONE,4000,High Altitude,170,Medium Speed,Unknown Medium Bird,1,NONE,No,No
106135,1992,11,3,1Us Airways,B-737-300,2,D,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,No,UNKNOWN,NIGHT,NONE,3000,High Altitude,180,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
101551,1992,11,4,American Airlines,B-727-100,3,D,La Guardia Arpt,NY,AEA,No,CLIMB,NIGHT,NONE,100,Low Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
104242,1992,11,4,Flagship Express,BA-31 JETSTR,2,C,Nashville Intl,TN,ASO,No,APPROACH,DAY,NONE,10,Low Altitude,110,Medium Speed,Mourning Dove,1,NONE,No,No
1522,1992,11,4,Military,C-130E,0,NA,Bill And  Hillary Clinton Natl Arpt/Adams Field,AR,ASW,Unknown,CLIMB,DUSK,NONE,600,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
129653,1992,11,4,American Airlines,B-727,3,D,La Guardia Arpt,NY,AEA,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Unknown Bird,1,NONE,No,No
104848,1992,11,4,Crown Airways,BE-1900,2,C,Morgantown Municipal Arpt-Walter L. Bill Hart Field,WV,AEA,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,OTHER,Yes,No
128727,1992,11,4,Abx Air,DC-9,2,D,General Downing-Peoria Intl Arpt,IL,AGL,Unknown,CLIMB,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,PRECAUTIONARY LANDING,Yes,No
126641,1992,11,4,United Airlines,B-737-500,2,D,Metro Oakland Intl,CA,AWP,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,11-100,NONE,No,Yes
108629,1992,11,4,Unknown,UNKNOWN,0,NA,Long Island Mac Arthur,NY,AEA,Yes,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
103441,1992,11,4,Business Express,BA-146-100,4,D,General Edward Lawrence Logan Intl Arpt,MA,ANE,Yes,TAKEOFF RUN,DAY,FOG,0,On Ground,0,Stationary,Snow Bunting,2-10,NONE,No,No
105229,1992,11,4,Crown Airways,SHORTS 360,2,C,North Central West Virginia Arpt,WV,AEA,Yes,LANDING ROLL,DUSK,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,Yes,No
102370,1992,11,4,American Airlines,FOKKER F100,2,D,Chicago O'Hare Intl Arpt,IL,AGL,No,APPROACH,NIGHT,NONE,1000,Medium Altitude,160,Medium Speed,Unknown Small Bird,1,NONE,No,No
102658,1992,11,4,Faa,GULFAERO IV,2,D,Bradley Intl,CT,ANE,No,APPROACH,DAY,RAIN,25,Low Altitude,90,Low Speed,Mourning Dove,1,NONE,No,No
103442,1992,11,4,Air Canada,B-767-200,2,D,Miami Intl,FL,ASO,Yes,LANDING ROLL,DAY,NONE,0,On Ground,100,Low Speed,Owls,1,NONE,No,No
101009,1992,11,4,Business,PA-32,1,A,Reading Regnl Arpt/Carl A Spaatz Field,PA,AEA,Yes,APPROACH,DAY,NONE,30,Low Altitude,90,Low Speed,Gull,2-10,NONE,No,No
104319,1992,11,5,American Airlines,B-727-200,3,D,Birmingham-Shuttlesworth Intl,AL,ASO,No,CLIMB,NIGHT,NONE,300,Low Altitude,160,Medium Speed,Unknown Large Bird,1,NONE,No,No
120876,1992,11,5,Unknown,UNKNOWN,0,NA,Orlando Intl,FL,ASO,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
125364,1992,11,5,United Airlines,B-727-200,3,D,Chicago O'Hare Intl Arpt,IL,AGL,Unknown,APPROACH,UNKNOWN,NONE,0,On Ground,0,Stationary,Canada Goose,2-10,NONE,Yes,No
101292,1992,11,5,Privately Owned,BE-200 KING,2,C,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,No,TAKEOFF RUN,DAY,NONE,0,On Ground,90,Low Speed,Gull,2-10,NONE,No,No
103678,1992,11,5,American Airlines,MD-82,2,D,Sacramento Intl,CA,AWP,No,DESCENT,NIGHT,NONE,7500,High Altitude,180,Medium Speed,Unknown Medium Bird,1,NONE,Yes,No
105376,1992,11,5,Henson,DHC8 DASH 8,2,C,Newport News/Williamsburg Intl,VA,AEA,Yes,TAKEOFF RUN,DAWN,NONE,0,On Ground,0,Stationary,Gull,2-10,NONE,No,No
106830,1992,11,5,Aloha Airlines,B-737-200,2,D,Lanai Arpt,HI,AWP,No,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Unknown Medium Bird,1,NONE,No,Yes
104008,1992,11,6,Unknown,UNKNOWN,0,NA,Long Island Mac Arthur,NY,AEA,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Gull,2-10,NONE,No,No
108175,1992,11,6,British Airways,B-747-1/200,4,D,John F Kennedy Intl,NY,AEA,No,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,Yes
106585,1992,11,6,Unknown,CL-600,2,D,Bradley Intl,CT,ANE,No,CLIMB,NIGHT,NONE,900,Medium Altitude,180,Medium Speed,Unknown Medium Bird,1,NONE,No,No
101867,1992,11,6,Business,EUROCOPTER BK 117,2,F,Unknown,UNKNOWN,NA,No,CLIMB,NIGHT,RAIN,1700,Medium Altitude,110,Medium Speed,Unknown Small Bird,1,NONE,No,No
106039,1992,11,6,1Us Airways,B-727-200,3,D,La Guardia Arpt,NY,AEA,No,APPROACH,DAY,NONE,100,Low Altitude,150,Medium Speed,Gull,1,NONE,No,No
112650,1992,11,6,Unknown,BE-100 KING,2,C,Trenton Mercer Arpt,NJ,AEA,Yes,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Gull,1,NONE,Yes,No
100125,1992,11,6,American Airlines,B-727,3,D,"Baton Rouge Metropolitan, Ryan Field",LA,ASW,No,CLIMB,UNKNOWN,NONE,1900,Medium Altitude,0,Stationary,Unknown Medium Bird,1,NONE,No,No
106378,1992,11,6,American Airlines,MD-80,2,D,Cleveland-Hopkins Intl Arpt,OH,AGL,Yes,TAKEOFF RUN,DAWN,RAIN,0,On Ground,0,Stationary,Gull,1,NONE,No,No
106153,1992,11,6,1Us Airways,B-737-300,2,D,Philadelphia Intl,PA,AEA,No,APPROACH,DAY,NONE,1800,Medium Altitude,180,Medium Speed,Gull,1,NONE,No,No
110953,1992,11,6,Unknown,UNKNOWN,0,NA,Pittsburgh Intl Arpt,PA,AEA,No,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Small Bird,1,NONE,No,No
103913,1992,11,6,Atlantic Coast Airlines,BA-31 JETSTR,2,C,Washington Dulles Intl Arpt,DC,AEA,No,APPROACH,DAY,NONE,2000,Medium Altitude,170,Medium Speed,Canada Goose,1,NONE,Yes,No
107357,1992,11,6,Flagship Express,ATR-42,2,C,Ronald Reagan Washington National Arpt,DC,AEA,Yes,APPROACH,NIGHT,NONE,4000,High Altitude,230,High Speed,Unknown Medium Bird,1,NONE,Yes,No
115977,1992,11,6,Phi Inc,BELL-206,1,F,Shell Morgan City Heliport,LA,ASW,Yes,APPROACH,DAY,NONE,400,Low Altitude,110,Medium Speed,Duck,2-10,NONE,Yes,No
102096,1992,11,6,Southwest Airlines,B-737-500,2,D,Sacramento Intl,CA,AWP,Yes,APPROACH,DAY,NONE,1200,Medium Altitude,140,Medium Speed,"Ducks, Geese, Swans",2-10,NONE,No,No
119076,1992,11,6,Delta Air Lines,B-767-200,2,D,Orlando Intl,FL,ASO,Unknown,UNKNOWN,DAY,NONE,0,On Ground,0,Stationary,Dove,2-10,NONE,No,No
105794,1992,11,6,1Us Airways,B-737-200,2,D,Orlando Intl,FL,ASO,No,TAKEOFF RUN,DAY,NONE,0,On Ground,180,Medium Speed,Cattle Egret,2-10,PRECAUTIONARY LANDING,No,No
106355,1992,11,7,Us Dept Of Justice,RKWL SABRLNR,2,B/D,Evansville Regional,IN,AGL,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Mourning Dove,2-10,NONE,No,No
108616,1992,11,7,Unknown,UNKNOWN,0,NA,Pittsburgh Intl Arpt,PA,AEA,No,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Sparrow,1,NONE,No,No
100858,1992,11,7,Air Canada,A-320,2,D,San Francisco Intl Arpt,CA,AWP,No,CLIMB,DAY,NONE,15,Low Altitude,150,Medium Speed,Hawk,1,NONE,No,No
100625,1992,11,7,1Us Airways,DC-9-30,2,D,Philadelphia Intl,PA,AEA,Unknown,DESCENT,NIGHT,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
103694,1992,11,8,Delta Air Lines,B-737,2,D,George Bush Intercontinental/ Houston Arpt,TX,ASW,Unknown,CLIMB,NIGHT,NONE,100,Low Altitude,0,Stationary,Unknown Medium Bird,1,PRECAUTIONARY LANDING,No,Yes
109886,1992,11,8,Business,C-402,2,A,Brookville Air-Park,OH,AGL,No,TAKEOFF RUN,DAWN,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,ABORTED TAKEOFF,Yes,No
104148,1992,11,8,Business,C-152,1,A,Unknown,UNKNOWN,NA,No,EN ROUTE,NIGHT,NONE,4000,High Altitude,100,Low Speed,Unknown Medium Bird,1,NONE,No,No
107615,1992,11,9,Unknown,HAWKER-SDLY HS125,2,B,Aurora Municipal Arpt,IL,AGL,No,APPROACH,DAY,NONE,100,Low Altitude,0,Stationary,Gull,2-10,NONE,No,No
105578,1992,11,9,Delta Air Lines,B-767-200,2,D,Bradley Intl,CT,ANE,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Unknown Small Bird,1,NONE,No,No
106818,1992,11,9,American Airlines,B-727,3,D,Cleveland-Hopkins Intl Arpt,OH,AGL,Yes,CLIMB,DAY,NONE,50,Low Altitude,145,Medium Speed,Gull,1,NONE,No,No
105446,1992,11,9,American Airlines,MD-82,2,D,Nashville Intl,TN,ASO,No,APPROACH,NIGHT,NONE,500,Low Altitude,125,Medium Speed,Unknown Small Bird,1,NONE,No,No
106251,1992,11,9,Business,B-727,3,D,St. Pete-Clearwater Intl Arpt,FL,ASO,No,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
106573,1992,11,9,American Airlines,MD-82,2,D,General Edward Lawrence Logan Intl Arpt,MA,ANE,Yes,APPROACH,DAY,NONE,1180,Medium Altitude,145,Medium Speed,Gull,1,NONE,No,No
1523,1992,11,9,Military,T-38A,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,CLIMB,DAY,NONE,3100,High Altitude,300,High Speed,Unknown Medium Bird,1,NONE,No,No
127972,1992,11,9,Great Lakes Airlines,BE-1900,2,C,Manistee County-Blacker Arpt,MI,AGL,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,Yes,No
106051,1992,11,9,American Airlines,MD-82,2,D,Raleigh-Durham Intl,NC,ASO,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,123,Medium Speed,Gull,1,NONE,No,No
107990,1992,11,9,Delta Air Lines,MD-88,2,D,Dallas/Fort Worth Intl Arpt,TX,ASW,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Unknown Medium Bird,2-10,PRECAUTIONARY LANDING,No,No
104397,1992,11,10,Delta Air Lines,B-767,2,D,Salt Lake City Intl,UT,ANM,Unknown,APPROACH,NIGHT,NONE,1400,Medium Altitude,0,Stationary,Unknown Medium Bird,1,NONE,No,No
115562,1992,11,10,American Airlines,A-300,2,D,John F Kennedy Intl,NY,AEA,Unknown,TAXI,DAY,NONE,0,On Ground,0,Stationary,Sparrow,2-10,NONE,No,No
120460,1992,11,10,Delta Air Lines,B-727,3,D,Orlando Intl,FL,ASO,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
4186,1992,11,10,Military,F-15D,0,NA,Eglin Air Force Base/Destin-Fort Walton Beach Airport,FL,ASO,Yes,TAKEOFF RUN,DAY,NONE,10,Low Altitude,130,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
107546,1992,11,10,Privately Owned,C-152,1,A,Norman Y. Mineta San Jose Intl Arpt,CA,AWP,Yes,APPROACH,DAY,NONE,350,Low Altitude,65,Low Speed,Gull,2-10,NONE,No,No
104817,1992,11,10,American Airlines,FOKKER F100,2,D,General Downing-Peoria Intl Arpt,IL,AGL,No,TAKEOFF RUN,DAY,RAIN,0,On Ground,120,Medium Speed,Gull,1,NONE,No,No
108448,1992,11,10,Delta Air Lines,B-737-200,2,D,Salt Lake City Intl,UT,ANM,Yes,CLIMB,NIGHT,NONE,1000,Medium Altitude,190,Medium Speed,Unknown Medium Bird,2-10,PRECAUTIONARY LANDING,Yes,No
120461,1992,11,10,Delta Air Lines,B-757-200,2,D,Orlando Intl,FL,ASO,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Gull,2-10,NONE,No,No
105339,1992,11,10,Business,DA-10 FALCON,2,D,Evansville Regional,IN,AGL,Yes,LANDING ROLL,DAY,RAIN,0,On Ground,0,Stationary,European Starling,1,NONE,No,No
107141,1992,11,11,1Us Airways,B-737-300,2,D,Norfolk Intl,VA,AEA,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Gull,2-10,NONE,No,No
107666,1992,11,11,Business,PA-31 NAVAJO,2,A,Evansville Regional,IN,AGL,Yes,TAKEOFF RUN,DAY,RAIN,0,On Ground,0,Stationary,European Starling,1,NONE,No,No
117346,1992,11,11,Delta Air Lines,MD-80,2,D,Orlando Intl,FL,ASO,Unknown,APPROACH,DAY,NONE,0,On Ground,0,Stationary,Turkey Vulture,1,OTHER,No,No
106531,1992,11,11,Epps Aviation Charter,BE-100 KING,2,C,Dekalb-Peachtree Arpt,GA,ASO,Yes,APPROACH,DAY,NONE,50,Low Altitude,100,Low Speed,Sparrow,1,NONE,No,No
108270,1992,11,11,Airnet Express,C-310,2,A,St. Paul Downtown Arpt/Holman Field,MN,AGL,No,DESCENT,NIGHT,NONE,2300,High Altitude,160,Medium Speed,Common Loon,1,NONE,Yes,No
105210,1992,11,11,Air Wisconsin Airlines,BA-146-200,4,D,Outagamie County Regional,WI,AGL,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Unknown Small Bird,2-10,NONE,No,No
100399,1992,11,11,Government,C-421,2,A,Abraham Lincoln Capital Arpt,IL,AGL,Yes,LANDING ROLL,DAY,RAIN,0,On Ground,125,Medium Speed,Gull,11-100,NONE,Yes,No
106324,1992,11,11,Business,C-421,2,A,Johnson County Executive Arpt,KS,ACE,Yes,CLIMB,DAY,RAIN,90,Low Altitude,0,Stationary,Gull,2-10,PRECAUTIONARY LANDING,No,No
108900,1992,11,12,Privately Owned,C-150,1,A,City Of Colorado Springs Muni Aprt,CO,ANM,No,APPROACH,DAY,NONE,200,Low Altitude,70,Low Speed,Unknown Small Bird,1,NONE,No,No
102194,1992,11,12,Business,PA-31 NAVAJO,2,A,Chicago Midway Intl Arpt,IL,AGL,No,APPROACH,NIGHT,FOG,300,Low Altitude,80,Low Speed,Gull,1,NONE,Yes,No
109421,1992,11,12,Southwest Airlines,B-737,2,D,Dallas Love Field Arpt,TX,ASW,No,CLIMB,NIGHT,NONE,800,Medium Altitude,160,Medium Speed,Unknown Small Bird,1,NONE,No,No
100329,1992,11,12,Privately Owned,PA-22 TP/COLT,1,A,Wings Field Arpt,PA,AEA,No,CLIMB,UNKNOWN,NONE,8,Low Altitude,88,Low Speed,Turkey Vulture,1,OTHER,Yes,No
103902,1992,11,12,Business,C-150,1,A,Denver Stapleton Arpt,CO,ANM,Unknown,APPROACH,DAY,NONE,200,Low Altitude,0,Stationary,Unknown Small Bird,1,NONE,No,No
114975,1992,11,12,Business,CITATION II,2,D,Chicago Executive Arpt,IL,AGL,Yes,TAKEOFF RUN,DAY,FOG,0,On Ground,110,Medium Speed,Gull,2-10,ENGINE SHUTDOWN,Yes,Yes
102734,1992,11,12,1Us Airways,UNKNOWN,0,NA,Norfolk Intl,VA,AEA,No,APPROACH,DAY,NONE,100,Low Altitude,140,Medium Speed,Gull,2-10,NONE,No,No
103835,1992,11,12,Business,C-441 CONQUE,2,C,Felts Field Arpt,WA,ANM,Unknown,APPROACH,DAY,NONE,5000,High Altitude,0,Stationary,Canada Goose,1,NONE,Yes,No
4188,1992,11,12,Military,C-141,0,NA,Charleston Afb/Intl Arpt,SC,ASO,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,120,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
1525,1992,11,12,Military,KC-135R,0,NA,Castle Arpt,CA,AWP,Unknown,CLIMB,NIGHT,NONE,50,Low Altitude,170,Medium Speed,Unknown Medium Bird,1,NONE,No,No
113094,1992,11,12,Business,UNKNOWN,0,NA,Chicago Executive Arpt,IL,AGL,Unknown,CLIMB,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
1524,1992,11,12,Military,B-52H,0,NA,Sawyer Intl,MI,AGL,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,110,Medium Speed,Starlings,2-10,NONE,Yes,No
109279,1992,11,13,Buffalo Airways,B-707,4,D,Toledo Express Arpt,OH,AGL,No,APPROACH,NIGHT,NONE,2300,High Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
129654,1992,11,13,Continental Airlines,DC-9,2,D,La Guardia Arpt,NY,AEA,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Unknown Bird,1,NONE,No,No
127150,1992,11,13,United Airlines,B-727-200,3,D,Memphis Intl,TN,ASO,Unknown,APPROACH,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
1526,1992,11,13,Military,T-38A,0,NA,Lubbock Preston Smith Intl Arpt,TX,ASW,Unknown,APPROACH,DAY,NONE,200,Low Altitude,155,Medium Speed,Horned Lark,1,NONE,No,No
106921,1992,11,13,Comair Airlines,EMB-120,2,C,Fort Lauderdale/Hollywood Intl,FL,ASO,Yes,APPROACH,NIGHT,NONE,1000,Medium Altitude,120,Medium Speed,Gull,1,NONE,No,No
102436,1992,11,13,Privately Owned,PA-34 SENECA,2,A,Long Island Mac Arthur,NY,AEA,Yes,TAXI,DAY,NONE,0,On Ground,0,Stationary,Blackbird,1,NONE,No,No
103397,1992,11,13,Million Air,CITATION II,2,D,Teterboro Airport,NJ,AEA,Yes,CLIMB,DAY,NONE,10,Low Altitude,0,Stationary,Gull,1,NONE,No,No
7254,1992,11,13,Military,T-38A,0,NA,Sheppard Afb/Wichita Falls Muni Arpt,TX,ASW,Yes,APPROACH,DUSK,NONE,250,Low Altitude,165,Medium Speed,White-Eyed Vireo,2-10,NONE,Yes,No
101758,1992,11,13,Business,DA-10 FALCON,2,D,Charleston Afb/Intl Arpt,SC,ASO,No,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Gull,1,NONE,No,No
103396,1992,11,13,American Airlines,B-727-200,3,D,Raleigh-Durham Intl,NC,ASO,No,APPROACH,NIGHT,NONE,1000,Medium Altitude,150,Medium Speed,Unknown Medium Bird,1,NONE,No,No
100365,1992,11,14,Privately Owned,C-172,1,A,David Wayne Hooks Memorial Arpt,TX,ASW,No,CLIMB,DAY,NONE,2000,Medium Altitude,100,Low Speed,New World Vultures,1,NONE,Yes,No
105126,1992,11,14,Continental Airlines,B-737,2,D,Cleveland-Hopkins Intl Arpt,OH,AGL,Yes,CLIMB,DAY,NONE,0,On Ground,140,Medium Speed,Gull,2-10,NONE,Yes,No
110206,1992,11,14,Business,LOCKHEED 1329,4,B,Fulton County Arpt - Brown Field,GA,ASO,Yes,APPROACH,DAY,NONE,50,Low Altitude,140,Medium Speed,Unknown Small Bird,2-10,NONE,No,No
119622,1992,11,15,Unknown,UNKNOWN,0,NA,Orlando Intl,FL,ASO,Unknown,UNKNOWN,UNKNOWN,NONE,0,On Ground,0,Stationary,Eastern Meadowlark,1,NONE,No,No
108284,1992,11,15,American Airlines,B-727-200,3,D,La Guardia Arpt,NY,AEA,No,APPROACH,NIGHT,NONE,300,Low Altitude,145,Medium Speed,Unknown Small Bird,1,NONE,No,No
100956,1992,11,15,1Us Airways,DHC8 DASH 8,2,C,Harrisburg Intl,PA,AEA,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,No,No
102633,1992,11,15,1Us Airways,B-737-300,2,D,Baltimore/Wash Intl Thurgood Marshal Arpt,MD,AEA,No,APPROACH,NIGHT,NONE,4000,High Altitude,200,Medium Speed,Unknown Medium Bird,1,NONE,No,No
106058,1992,11,15,Allegheny Airlines,DHC8 DASH 8,2,C,Williamsport Regional Arpt,PA,AEA,Unknown,LANDING ROLL,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,No,No
101858,1992,11,15,Privately Owned,PA-23-250,2,A,Beverly Municipal Arpt,MA,ANE,Unknown,APPROACH,DUSK,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,OTHER,Yes,No
106200,1992,11,15,American Airlines,MD-82,2,D,Minneapolis-St Paul Intl/Wold-Chamberlain Arpt,MN,AGL,Yes,APPROACH,DAY,NONE,200,Low Altitude,133,Medium Speed,Canada Goose,1,NONE,No,No
117717,1992,11,16,American Airlines,B-727-200,3,D,Washington Dulles Intl Arpt,DC,AEA,Unknown,UNKNOWN,NIGHT,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,2-10,NONE,No,No
104210,1992,11,16,Privately Owned,C-182 SKYLAN,1,A,Palo Alto Arpt Of Santa Clara County,CA,AWP,No,CLIMB,DAY,NONE,250,Low Altitude,85,Low Speed,Gull,1,NONE,Yes,No
108638,1992,11,16,Comair Airlines,SAAB-340,2,C,Cincinnati/Northern Kentucky Intl Arpt,KY,ASO,No,APPROACH,DAY,NONE,50,Low Altitude,120,Medium Speed,Hawk,2-10,NONE,Yes,No
109056,1992,11,16,Air Wisconsin Airlines,FOKKER F27,2,C,General Downing-Peoria Intl Arpt,IL,AGL,Unknown,TAKEOFF RUN,NIGHT,NONE,0,On Ground,0,Stationary,White-Tailed Deer,1,NONE,Yes,No
125316,1992,11,16,United Airlines,B-747-400,4,D,Hong Kong Intl,UNKNOWN,FGN,Unknown,TAKEOFF RUN,UNKNOWN,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,NONE,No,No
107042,1992,11,16,Alaska Airlines,B-727,3,D,Juneau Intl Arpt,AK,AAL,No,TAKEOFF RUN,DAY,NONE,0,On Ground,140,Medium Speed,Bald Eagle,1,NONE,No,No
100645,1992,11,16,Privately Owned,C-172,1,A,Pearson Field Arpt,WA,ANM,No,APPROACH,NIGHT,NONE,800,Medium Altitude,120,Medium Speed,Canada Goose,2-10,PRECAUTIONARY LANDING,Yes,No
107928,1992,11,17,Business,C-172,1,A,Hartford-Brainard Arpt,CT,ANE,Unknown,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Unknown Medium Bird,1,ABORTED TAKEOFF,No,No
110371,1992,11,17,Allegheny Airlines,BE-1900,2,C,Groton-New London Ar,CT,ANE,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,95,Low Speed,Gull,1,PRECAUTIONARY LANDING,No,No
106738,1992,11,17,Midwest Airlines,MD-80,2,D,San Francisco Intl Arpt,CA,AWP,No,TAKEOFF RUN,DAY,NONE,0,On Ground,100,Low Speed,Unknown Medium Bird,1,NONE,No,No
104699,1992,11,17,Privately Owned,C-441 CONQUE,2,C,Danbury Municipal Arpt,CT,ANE,Yes,CLIMB,DAY,NONE,20,Low Altitude,0,Stationary,Gull,1,NONE,No,No
103884,1992,11,17,Delta Air Lines,MD-88,2,D,Bangor Intl,ME,ANE,Unknown,LANDING ROLL,NIGHT,SNOW,0,On Ground,90,Low Speed,Owls,1,NONE,No,No
101144,1992,11,17,Flagship Express,BA-31 JETSTR,2,C,Memphis Intl,TN,ASO,No,TAXI,DAY,NONE,0,On Ground,0,Stationary,Rock Pigeon,1,NONE,No,No
101363,1992,11,18,Fedex Express,C-560,2,D,Lakefront Airport,LA,ASW,No,LANDING ROLL,DAY,NONE,0,On Ground,75,Low Speed,Brown Pelican,1,NONE,Yes,No
101422,1992,11,18,Trans World Express,ATR-42,2,C,John F Kennedy Intl,NY,AEA,Unknown,LANDING ROLL,DAY,NONE,0,On Ground,0,Stationary,Snow Bunting,2-10,NONE,No,No
107330,1992,11,18,Entergy Services,BE-1900,2,C,Lakefront Airport,LA,ASW,Yes,TAKEOFF RUN,DAY,NONE,0,On Ground,0,Stationary,Hawk,1,NONE,Yes,No
106412,1992,11,19,Unknown,C-500,2,D,Hartford-Brainard Arpt,CT,ANE,Unknown,APPROACH,NIGHT,NONE,1000,Medium Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
100845,1992,11,19,Hawaiian Air,DC-9-50,2,D,Honolulu Intl Arpt,HI,AWP,No,APPROACH,DAY,NONE,20,Low Altitude,130,Medium Speed,Unknown Small Bird,1,NONE,No,No
112940,1992,11,19,Southwest Airlines,B-737,2,D,Kansas City Intl,MO,ACE,No,LANDING ROLL,DAY,FOG,0,On Ground,0,Stationary,Gull,2-10,NONE,No,No
1453,1992,11,19,Military,T-38A,0,NA,Phoenix-Mesa Gateway,AZ,AWP,Unknown,APPROACH,DAY,NONE,50,Low Altitude,160,Medium Speed,Unknown Medium Bird,2-10,NONE,No,No
104481,1992,11,19,American Airlines,MD-82,2,D,Tulsa Intl,OK,ASW,Unknown,APPROACH,NIGHT,RAIN,400,Low Altitude,140,Medium Speed,Unknown Medium Bird,1,NONE,No,No
